Tweet_id,Aerolinea,Nombre_usuario,Sentimiento_aerolinea,Grado_de_confianza,Clasificacion_grado_de_confianza,Razon_negativa,Confianza_razon_negativa,Clasificacion_razon_negativa,Retweets,Comentario_limpio,Fecha_creación_tweet,Región_tweet,Zona horaria
568095956866093057,United,thereal_SNL,neutral,1.0,Muy alta,None,None,Muy alta,0,UNITED IF I HAVE CREDIT FROM A FLIGHT I CANCELLED FLIGHTLED DOES THE NEW FLT HAVE TO BE BOOKED BY  YR FROM ORIG PURCHASE DATE OR FLOWN BY THAT DATE,2015-02-18 09:13:25 -0800,District of Columbia,Eastern Time (US & Canada)
568095662262358016,United,jerry_eckerman,neutral,1.0,Muy alta,None,None,Muy alta,0,UNITED THIS IS ME AND MY PARTNERS FIRST TRIP TO NYC I BOUGHT THE TICKETS AT THE SAME TIME PLEASE SEAT US NEXT TO EACH OTHER CONF ,2015-02-18 09:12:15 -0800,"Orlando, Florida",None
568094839063089153,United,ptau,negative,1.0,Muy alta,Flight Booking Problems,0.6729,Alta,0,UNITED ITS RIDIC YOU CANT TRANSFER CREDIT YOU HAVE MY  AMP YOURE TAKING  OF IT FOR CANCELLED FLIGHTLING ATLEAST LET ME KEEP THE CREDIT DAMN,2015-02-18 09:08:58 -0800,Chasing Carmen San Diego,Central Time (US & Canada)
568094342302322688,United,mfuld,positive,0.352,Baja,None,0.0,Muy baja,0,UNITED THANK YOU THERE WAS ONE HERE A FEW MONTHS AGO BUT NONE NOW WEIRD YOU DONT HAVE A CLUB IN ONE OF THE BUSIEST AIRPORTS IN THE US,2015-02-18 09:07:00 -0800,"New York, NY",America/New_York
568094311159476224,United,lynchbieberfan,negative,0.7024,Alta,Late Flight,0.7024,Alta,0,UNITED A PLANE TOOK OUR GATE AND NOW WERE JUST WAITING IN A LOT AT DIA,2015-02-18 09:06:53 -0800,None,Mountain Time (US & Canada)
568093443823693824,United,jerry_eckerman,negative,0.6771,Alta,Bad Flight,0.6771,Alta,0,UNITED I HAVE A FLIGHT FROM OMAHA TO CHICAGO EN ROUTE TO NYC AND THEY ARE SEATING ME AND MY PARTNER SEPARATE PLEASE FIX THIS RES ,2015-02-18 09:03:26 -0800,"Orlando, Florida",None
568092350355865600,United,eatgregeat,negative,1.0,Muy alta,Can't Tell,0.6821,Alta,0,UNITED  WITH AIRPORT SELF CHECKIN YOUR ONLY OPTION IM NOW YOUR EMPLOYEE TRAINING WAS A BITCH SEND MY PAYCHECK ASAP,2015-02-18 08:59:05 -0800,None,Eastern Time (US & Canada)
568092209368719360,United,urno12,negative,0.6735,Alta,Can't Tell,0.3469,Baja,0,UNITED ON YOUR WEBSITE IT SAYS  DAYS ITS BEEN  AND COUNTING,2015-02-18 08:58:32 -0800,bonkers in Yonkers,New Delhi
568092044964421632,United,javadogs,neutral,0.6437,Alta,None,0.0,Muy baja,0,UNITED ONE LAST THINGUNITED CLUB CRACKERSNABISCO WHERE ARE THE PEPPERIDGE FARMS,2015-02-18 08:57:52 -0800,None,None
568091960709230592,United,1LovePT,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,UNITED THE LACK OF CUSTOMER SERVICE IS ASTOUNDING  ,2015-02-18 08:57:32 -0800,Canada,Eastern Time (US & Canada)
568090924141703169,United,katieaune,neutral,0.6774,Alta,None,0.0,Muy baja,0,UNITED HA THIS HAPPENED  YEARS AGO I HAVENT FLOWN WITH YOU SINCE,2015-02-18 08:53:25 -0800,Chicago,Central Time (US & Canada)
568090851907207169,United,c9n0thing,negative,1.0,Muy alta,Lost Luggage,1.0,Muy alta,0,UNITED MY BAG IS A FEW DAYS LATE FLIGHT TO ME AND THIS IS LIKE THE  TIME IN THE PAST COUPLE MONTHS  WHERE MY FREE MILES AT,2015-02-18 08:53:08 -0800,San Diego,Pacific Time (US & Canada)
568090000199270400,United,Wrigley_Kid,negative,1.0,Muy alta,Flight Attendant Complaints,0.3874,Baja,0,UNITED OF COURSE BUT THEY WERE JUST AS HELPLESS AS EVERYONE ELSE ,2015-02-18 08:49:45 -0800,"Wrigley, California ☀",Pacific Time (US & Canada)
568089179520954368,United,LocalKyle,positive,1.0,Muy alta,None,None,Muy alta,0,UNITED FLEW ORD TO MIAMI AND BACK AND  HAD GREAT CREW SERVICE ON BOTH LEGS THANKS,2015-02-18 08:46:29 -0800,Illinois,Central Time (US & Canada)
568088967419023360,United,1LovePT,negative,0.6484,Alta,Late Flight,0.3407,Baja,0,UNITED  AND  YEAR OLD FLYING TO TOKYO FOR VACATION BOTH WITH BAD KNEES AND THIS HAPPENS  CBCALLINADAY CBCNEWS,2015-02-18 08:45:39 -0800,Canada,Eastern Time (US & Canada)
568088470712950784,United,SteefFleur,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,UNITED ANOTHER WEEK HAS PASSED AND I HOPED THAT I WOULD HAVE HAD A RESPONSE BY NOW,2015-02-18 08:43:40 -0800,Amsterdam,None
568087744078954497,United,Z_J_M_,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,UNITED THERES NO REASON IT SHOULD TAKE  DAYS TO RESPOND,2015-02-18 08:40:47 -0800,None,Eastern Time (US & Canada)
568087085120233473,United,jamescmcpherson,negative,1.0,Muy alta,Customer Service Issue,0.6737,Alta,0,UNITED YES I KNOW THAT THE QUESTION IS WHY IS THAT STILL THE CASE FAIL,2015-02-18 08:38:10 -0800,Brisbane,Brisbane
568086132346322945,United,thedigitalken,negative,1.0,Muy alta,Bad Flight,1.0,Muy alta,0,UNITED THERE ARE EXITROW WINDOW SHADES IN APPROX  OF THE WINDOWS  OF YOUR  LTA FREQUENT FLYER HTTPTCOAOEAESZDLX,2015-02-18 08:34:23 -0800,None,Central Time (US & Canada)
568085949663584256,United,Raretturner,positive,0.6809,Alta,None,0.0,Muy baja,0,UNITED NO WORRIES YOUR CUSTOMER SERVICE GETS A BAD WRAP BUT JUST SPOKE W AGENT WHO SAVED ME HUGE AMOUNTS OF TIME AMP APOLOGIZED FOR YESTERDAY,2015-02-18 08:33:39 -0800,"Washington, DC",Eastern Time (US & Canada)
568085636592349184,United,barneykelley,negative,1.0,Muy alta,Late Flight,0.6701,Alta,0,UNITED THERE IS NO EXCUSE FOR LEAVING A MINOR TO SPEND THE NIGHT SOBBING  HOURS IN A PLASTIC CHAIR UAS ACTIONS TERRIBLE  UNITED,2015-02-18 08:32:24 -0800,"New Canaan, Ct",None
568084717481775104,United,1LovePT,negative,0.6465,Alta,Can't Tell,0.6465,Alta,1,UNITED PERHAPS YOU COULD FIX THIS  AND THIS  ANSWERTHIS,2015-02-18 08:28:45 -0800,Canada,Eastern Time (US & Canada)
568084167390564353,United,barneykelley,negative,1.0,Muy alta,Can't Tell,0.6508,Alta,0,UNITED MY WIFE AND I WILL BE SHARING THIS DREADFUL EXPERIENCE DONT PRETEND UA CARES ABOUT YOUNG GIRL TRAVELING ALONE  UNITED AIRLINES,2015-02-18 08:26:34 -0800,"New Canaan, Ct",None
568082658741215235,United,SFWWflyfish,negative,1.0,Muy alta,Customer Service Issue,0.6846,Alta,0,UNITED JH GOING TO PROCESS MY REFUND FOR WIFI ITS ASKING FOR A RECEIPT  I NEVER RECEIVED AN EMAIL YOU GUYS JUST WHACKED MY CREDIT CARD,2015-02-18 08:20:34 -0800,"Austin, TX",Eastern Time (US & Canada)
568081386520723456,United,grgortiz,negative,1.0,Muy alta,Bad Flight,0.3566,Baja,0,UNITED DONT POST A LINK TO AN ARTICLE THAT VERIFIES THE INITIAL COMPLAINT WITH  COMMENTS SAYING THE SAME THING HARRIS,2015-02-18 08:15:31 -0800,"Salt Lake City, UT",Mountain Time (US & Canada)
568081281910587392,United,harris,negative,1.0,Muy alta,Can't Tell,0.6577,Alta,0,UNITED WILL BREAKING THEM IN SOMEHOW MAKE THEM LONGER SO THAT THEY DONT CUT OFF THE CIRCULATION IN MY LEGS UNFRIENDLYSKIES,2015-02-18 08:15:06 -0800,NYC,Eastern Time (US & Canada)
568080133195755520,United,greghei1,negative,0.6987,Alta,Flight Booking Problems,0.6987,Alta,1,UNITED BUT WHY DO PEOPLE WITH NO STATUS GET TO BUY AN UPGD AT MUCH LESS THAN COST AHEAD OF PREMIERS WITH EARNED CONFIRMED CERTIFICATES,2015-02-18 08:10:32 -0800,"Fremont, California",Pacific Time (US & Canada)
568078967602860032,United,AB44685998,neutral,0.7008,Alta,None,None,Muy alta,0,UNITED YOU PLEASE DO NOT BURN MY DREAMS   BURNINGMAN TICKETS SALES TODAY,2015-02-18 08:05:54 -0800,Warsaw,Amsterdam
568078441364393985,United,GYank,negative,1.0,Muy alta,Customer Service Issue,0.6486,Alta,0,UNITED WORST AGENTS IN US AT FT LAUDERDALE AIRPORT PASSENGERS STAND IN LINE GETTING STATUS ALERTS AMP STILL DIDNT MAKE AN ANNOUNCEMENT,2015-02-18 08:03:49 -0800,"LA, NY, Chicago & St.Louis",None
568077514905505792,United,mwbotelho,negative,0.657,Alta,Customer Service Issue,0.657,Alta,0,UNITED CAN WE GET ANY FREE UPGRADE BECAUSE ALL THE PROBLEMS WEVE HAD OUR RESERVATION IS MKWLKR,2015-02-18 08:00:08 -0800,Curitiba,Brasilia
568077199162658816,United,Bevil_Sarah,neutral,1.0,Muy alta,None,None,Muy alta,1,UNITED CAN YOU SEND A PERSONAL PLANE TO GET US OUT OF SCHOOL ITS ICING AND WE DONT WANT TO GET STUCK HERE ANSLEYHUTSON EMILYDONNEIIY,2015-02-18 07:58:53 -0800,Mill Creek HS,None
568076556997775360,United,AlMehairiAUH,neutral,1.0,Muy alta,None,None,Muy alta,0,UNITED TO START   FLIGHTS FROM NEWORLEANS TO CANCUN ON BETWEEN  AVGEEK,2015-02-18 07:56:20 -0800,Abu Dhabi,Abu Dhabi
568072822955896832,United,michaelkearn,neutral,0.6793,Alta,None,0.0,Muy baja,0,UNITED FAIL SET TO SONG  UNITED BREAKS GUITARS LT LMAO,2015-02-18 07:41:29 -0800,"Minneapolis, MN",Central Time (US & Canada)
568072136192966656,United,rabbijfranklin,neutral,0.6366,Alta,None,None,Muy alta,0,UNITED YES WOULD LOVE AN UPGRADE OR VOUCHER  PLEASE GIVE ME A CALL ,2015-02-18 07:38:46 -0800,Needham,Atlantic Time (Canada)
568071159285022720,United,EnriqueGtz_,neutral,0.669,Alta,None,0.0,Muy baja,0,UNITED HOW COME ITS CHEAPER TO FLY TO BKK THAN NRT EVEN THOUGH TO GET TO BKK YOU TAKE AN EXTRA FLIGHT FROM NRT,2015-02-18 07:34:53 -0800,Mexico City,Central Time (US & Canada)
568070338438963200,United,Bhuvanasaurus,negative,1.0,Muy alta,Can't Tell,0.3448,Baja,0,UNITED THIS IS WITH REGARD TO A FLIGHT FROM A COUPLE WEEKS AGO IM VERY FRUSTRATED WITH YOUR POLICIES AMP EXPRESSING THAT,2015-02-18 07:31:37 -0800,None,None
568068509613178880,United,bonvoyagedenise,negative,1.0,Muy alta,Bad Flight,1.0,Muy alta,0,UNITED THANKS FOR REACHING OUT THE SEAT WAS HARD NOT ENOUGH CUSHION OK FOR SHORT FLIGHT BTW  FLIGHT AND CREW WERE GREAT,2015-02-18 07:24:21 -0800,"Salt Lake City, Utah",Mountain Time (US & Canada)
568068468261519360,United,JSHanselman,negative,1.0,Muy alta,Can't Tell,0.6567,Alta,0,UNITED SURPRISE ME  OTHERWISE THE FLIGHT IS OVER AND I DONT HAVE A GOOD FEELING ABOUT YOUR AIRLINE,2015-02-18 07:24:11 -0800,"Boise, ID",Mountain Time (US & Canada)
568068216972423169,United,ShawnMMcCarthy,negative,1.0,Muy alta,Lost Luggage,1.0,Muy alta,0,UNITED WE HAVE BEEN TOLD THAT ITS LOSTYOU GUYS DONT KNOW WHERE IT IS,2015-02-18 07:23:11 -0800,"NA, SA, Europe",Eastern Time (US & Canada)
568067938843893761,United,sheldoncharron,negative,0.6786,Alta,Cancelled Flight,0.3563,Baja,0,UNITED JUST LANDED A DAY LATE FLIGHT WITH ALMOST NO SLEEP BUT HERE I FEEL SORRY FOR THE WOMAN I CONSOLED WHOS MOTHER DIED DURING THE NIGHT,2015-02-18 07:22:05 -0800,Los Angeles & Vancouver,Pacific Time (US & Canada)
568067622698291200,United,javadogs,neutral,1.0,Muy alta,None,None,Muy alta,0,UNITED  SFODFW ALSO  SFOORD,2015-02-18 07:20:50 -0800,None,None
568067535599505408,United,cleo_riley,negative,1.0,Muy alta,Can't Tell,0.3715,Baja,0,UNITED DISAPPOINTEDUNITED DID NOT FEED SMALL CHILDREN ON A  AMP HALF HOUR FLIGHT HONOLULU TO LOS ANGELES APPALLING ESP FOOD WASPAID FOR,2015-02-18 07:20:29 -0800,None,Amsterdam
568067065388642304,United,WestlakeSarah,positive,1.0,Muy alta,None,None,Muy alta,0,UNITED THANKS TO SUPERVISOR MIRIAM WHO PROVIDED ME WITH GREAT CUSTOMER SERVICE FINALLY,2015-02-18 07:18:37 -0800,"New York, NY",Quito
568064842466250752,United,dexhandle,negative,1.0,Muy alta,Lost Luggage,1.0,Muy alta,0,UNITED FILLED OUT AT THE AIRPORT AS PART OF A LONG DAY MADE LONGER,2015-02-18 07:09:47 -0800,DC,Eastern Time (US & Canada)
568064545568092160,United,TravelRater,positive,1.0,Muy alta,None,None,Muy alta,0,UNITED TODAY THE STAFF  MSP TOOK CUSTOMER SERVICE TO A NEW LEVEL MY FATHER PASSED AWAY LAST NIGHT AMP YOU HELPED ME GET HOME TODAY THANKS,2015-02-18 07:08:36 -0800,None,None
568063784318832640,United,jabbs7,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,UNITED  DELAYED OUT OF WINNIPEG BECAUSE THE PLANE WAS FROZEN FAIL WILL I MAKE MY CONNECTION ON  TIGHTCONNECTION DENVER,2015-02-18 07:05:34 -0800,Founder @catapultgrp @ilikeoi,Central Time (US & Canada)
568062811856703489,United,rabbijfranklin,negative,0.701,Alta,Late Flight,0.701,Alta,0,UNITED  DELAYED ABOUT  HOURS BECAUSE OF MISSED CONNECTIONS DUE TO MECHANICAL ISSUES ON  FLIGHT REBOOKED BUT PLEASE CALL ME ,2015-02-18 07:01:43 -0800,Needham,Atlantic Time (Canada)
568062560198664192,United,WeatherWes,neutral,0.6842,Alta,None,None,Muy alta,0,UNITED FLYING OUT OF STL SATURDAY WHERE THEY ARE EXPECTING ICE AMP SNOW WHEN SHOULD WE START LOOKING FOR TRAVEL WAIVERS THANKS,2015-02-18 07:00:43 -0800,"Raleigh, North Carolina",Eastern Time (US & Canada)
568061931761864704,United,jaciMugg,neutral,1.0,Muy alta,None,None,Muy alta,0,UNITED CAN I ADD MILES FROM MY JANUARY AIR CHINA FLIGHT TO MY MILEAGEPLUS ACCOUNT,2015-02-18 06:58:13 -0800,None,Quito
568061117429231616,United,ColtSTaylor,negative,1.0,Muy alta,Lost Luggage,1.0,Muy alta,0, UNITED YOU KNOW YOUR UPDATES EVERY  HOURS TELLING ME YOU DONT KNOW WHERE MY BAGS ARE IS ALSO EQUALLY IRRITATING COLTSMISSINGBAGS,2015-02-18 06:54:59 -0800,All Over The World,None
568059091848962048,United,TV2Frode,negative,0.6837,Alta,Late Flight,0.3673,Baja,0,UNITED YOU ARE LIGHTYEARS AHEAD OF THE SECURITY CONTROL AT NEWARK AIRPORT THEY WASTED  PRECIOUS MINS W BAD EFFICIENCY FRIGHTENING,2015-02-18 06:46:56 -0800,"Bergen, Norway",Copenhagen
568058934428372992,United,andtheretheygo,positive,1.0,Muy alta,None,None,Muy alta,0,UNITED GREAT THANK YOU,2015-02-18 06:46:18 -0800,None,None
568057346607460354,United,fatabdula,neutral,0.6953,Alta,None,0.0,Muy baja,0,UNITED I SUBMITTED A STATUS MATCH LAST WEEK AND HAVE NOT HEARD BACK IM A DELTA CUSTOMER LOOKING TO SWITCH TO UNITED PLEASE ASSIST,2015-02-18 06:40:00 -0800,None,Eastern Time (US & Canada)
568057226776219648,United,sasharashid,negative,1.0,Muy alta,Customer Service Issue,0.6772,Alta,0,UNITED  TO MONTEGO BAY GOING BACK TO GATE BC  WAS LATE FLIGHT AWFUL SERVICE FOR ALL OF WHO CAME ON TIME,2015-02-18 06:39:31 -0800,None,Eastern Time (US & Canada)
568057046303576065,United,M_aggiee,negative,0.7065,Alta,Customer Service Issue,0.3587,Baja,0,UNITED RIGHT ARE YOU GUYS CHARGING FOR THE AIR WE BREATHE NEXT,2015-02-18 06:38:48 -0800,New York,None
568056439291256832,United,javadogs,neutral,0.6567,Alta,None,0.0,Muy baja,0,UNITED DID NOT GET NAMESDALLAS FLIGHT AND CHICAGO,2015-02-18 06:36:23 -0800,None,None
568055509795901440,United,JSHanselman,negative,1.0,Muy alta,Can't Tell,0.6621,Alta,0,UNITED IN OTHER WORDS SORRY NOT SORRY  PLENTY OF OTHER AIRLINES AND I TRAVEL A LOT,2015-02-18 06:32:42 -0800,"Boise, ID",Mountain Time (US & Canada)
568054377421901824,United,jcatwood,negative,1.0,Muy alta,Late Flight,0.6696,Alta,0,UNITED DELAYED AGAIN BY UNITED GATE AGENT WAS BORDERLINE RUDE WHEN I ASKED HER A FLIGHT STATUS QUESTION WHAT IS HAPPENING TO UNITED,2015-02-18 06:28:12 -0800,"Wellesley, MA",Eastern Time (US & Canada)
568052677881565185,United,WestlakeSarah,negative,0.6222,Alta,Customer Service Issue,0.6222,Alta,0,UNITED I NEED TO SPEAK WITH A SUPERVISOR OR SOMEONE WHO IS WILLING TO HELP ME USE A CREDIT I HAVE ASAP  LETSWORKTOGETHER,2015-02-18 06:21:26 -0800,"New York, NY",Quito
568049646062444544,United,zackintheusa,negative,1.0,Muy alta,Customer Service Issue,0.6904,Alta,1,UNITED JUST GIVE UP  YOUR SERVICE IS TERRIBLE  IF I WASNT FORCED TO USE UNITED ON CERTAIN ROUTES I NEVER WOULD,2015-02-18 06:09:24 -0800,"columbus, oh",Central Time (US & Canada)
568049335235010562,United,Official_KTC,positive,0.6889,Alta,None,None,Muy alta,0,UNITED CLUB IN DENVER IS DOPE 👌,2015-02-18 06:08:10 -0800,Chicago,Central Time (US & Canada)
568048515932426241,United,OwlyJulie,negative,1.0,Muy alta,longlines,0.6838,Alta,0,UNITED IM CHECKED IN AGENT WOULDNT TAG MY BAGS AT  NOW IM STANDING IN LINE HELL,2015-02-18 06:04:54 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
568047650945298432,United,OwlyJulie,negative,0.6421,Alta,Late Flight,0.3368,Baja,0,UNITED WE ARE NEVER GOING TO GET TO OUT GATE AT THIS RATE,2015-02-18 06:01:28 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
568047159746174976,United,OwlyJulie,negative,1.0,Muy alta,Can't Tell,0.6632,Alta,0,UNITED THIS IS GETTING RIDICULOUS NOW WERE MISSING OUR CONNECTION,2015-02-18 05:59:31 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
568046603916996609,United,greghei1,negative,1.0,Muy alta,Can't Tell,0.3593,Baja,0,UNITED COULDNT USE THE CONFIRMED UPGD CERT YOU GAVE ME BC YOU DECIDED TO SELL ANYONE A BIZ SEAT FOR  WHY DO YOU BOTHER GIVING THEM,2015-02-18 05:57:18 -0800,"Fremont, California",Pacific Time (US & Canada)
568046298080923649,United,k8slo,negative,0.6386,Alta,Flight Booking Problems,0.6386,Alta,0,UNITED I LOCKED MYSELF OUT OF MY ACCOUNT AND NEEDED ACCESS TO BOOK A FLIGHT,2015-02-18 05:56:05 -0800,Washington DC,Eastern Time (US & Canada)
568043126775943168,United,annricord,neutral,1.0,Muy alta,None,None,Muy alta,0,UNITED ANNRICORD JANUARY ,2015-02-18 05:43:29 -0800,Canmore,Mountain Time (US & Canada)
568042973688139777,United,OwlyJulie,negative,1.0,Muy alta,Customer Service Issue,0.6786,Alta,0,UNITED ANY CHANCE YOU CAN TROUBLESHOOT CHECK INS AT FLYYOW  WERE AT  MINUTES PER PERSON,2015-02-18 05:42:53 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
568039503602065408,United,sghertz,negative,1.0,Muy alta,Can't Tell,0.3384,Baja,0,UNITED HOW ON EARTH COULD YOU CLOSE THE UNITED CLUB IN ATLANTA WHAT A MAJOR FAIL AT AN AIRPORT OF THIS SIZE,2015-02-18 05:29:05 -0800,"New York, NY",Eastern Time (US & Canada)
568037880859222016,United,LarryLipschultz,positive,1.0,Muy alta,None,None,Muy alta,0,UNITED SORRY TO HEAR OUTSOURCING PLAN BOISE IS BEST STAFFCUST SERVICE IN THE COUNTRY BOISE,2015-02-18 05:22:39 -0800,Meridian ID,Mountain Time (US & Canada)
568037433503145984,United,ppetersky,negative,1.0,Muy alta,Lost Luggage,0.6421,Alta,0,UNITED LGAORD UA  DID NOT GET AGENT NAME ARGUMENT OVER BAGGAGE POLICY,2015-02-18 05:20:52 -0800,"Littleton, CO",Mountain Time (US & Canada)
568036157482602497,United,NursesLeading,negative,1.0,Muy alta,Flight Attendant Complaints,1.0,Muy alta,0,UNITED YES STAFF WERE RUDE  AND UNEMPATHETIC I NEEDED JACKET AND TABLET BY  GOT AT  IF U TAKE CARRYONS CAUSE PLANE FULLDONT LOSE EM,2015-02-18 05:15:48 -0800,None,None
568036095088160768,United,Z_J_M_,negative,0.6622,Alta,Lost Luggage,0.3328,Baja,0,UNITED MONDAY EVENING,2015-02-18 05:15:33 -0800,None,Eastern Time (US & Canada)
568035703768154112,United,SpartanBishop,neutral,1.0,Muy alta,None,None,Muy alta,0,UNITED IS PRI BOARDING FOR ACTIVE MILITARY OR ONLY IN UNIFORM  CANT TRAVEL IN UNIFORM FOR OPSEC REASON EVEN ON OFFICIAL TRAVEL,2015-02-18 05:14:00 -0800,"Denver, CO",None
568034650477580289,United,CombatBarbie318,neutral,1.0,Muy alta,None,None,Muy alta,0,UNITED LEISURE MILITARY PERSONNEL FOR SAFETY REASON R HIGHLY RECOMMENDED TO NOT TRAVEL IN UNIFORM,2015-02-18 05:09:48 -0800,Wherever the Army sends me,Central Time (US & Canada)
568034530667274240,United,EEMarone,negative,1.0,Muy alta,Flight Booking Problems,0.3429999999999999,Baja,0,UNITED TICKET COUNTER MASTERS OUT OF SMF NOT VERY HELPFUL,2015-02-18 05:09:20 -0800,None,None
568031932719566849,United,iamtedking,positive,1.0,Muy alta,None,None,Muy alta,0,UNITED COOL THANKS,2015-02-18 04:59:00 -0800,None,Eastern Time (US & Canada)
568030057769410560,United,leonefitz,negative,1.0,Muy alta,Lost Luggage,1.0,Muy alta,0,UNITED MY BAGGAGE IS IN SHANNON NOW SO NEVER MIND U CAN WORK ON GIVING ME SOME  BACK NOW,2015-02-18 04:51:33 -0800,None,None
568023874970861568,United,Tony_Ciccolella,negative,1.0,Muy alta,Bad Flight,0.6816,Alta,0,UNITED IF YOURE LISTENING WHY ARE YOU THE LOWEST PROVIDER OF INFLIGHT WIFI GET WITH THE TIMES,2015-02-18 04:26:59 -0800,"Brentwood, CA",Pacific Time (US & Canada)
568020431036420096,United,darrenw162,negative,1.0,Muy alta,Lost Luggage,1.0,Muy alta,0,UNITED THATS FUNNY BECAUSE I EMAILED VIRGINATLANTIC ONCE AND THEY FOUND IT HADNT LEFT LHR IN THE MEAN TIME STUCK WITH NO BAG IN NYC,2015-02-18 04:13:18 -0800,None,None
568017128286261248,United,leonefitz,negative,1.0,Muy alta,Lost Luggage,1.0,Muy alta,0,UNITED IS THE BIGGEST JOKE OF A COMPANYI WILL NEVER FLY WITH THEM AGAIN  DAYS NOW WAITING FOR MY BAG THEY DONT EVEN KNOW WHERE IT IS,2015-02-18 04:00:11 -0800,None,None
568011684067078144,United,laurenaddell,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,UNITED WHY HAVENT YOU UPDATED THAT FLIGHT  IS DELAYED SUPER FRUSTRATING,2015-02-18 03:38:33 -0800,"New York, New York",Eastern Time (US & Canada)
568005542997860352,United,MickGriffin,neutral,0.6743,Alta,None,0.0,Muy baja,0,UNITED HOW LONG CAN I EXPECT THE FORMAL RESPONSE TO TAKE,2015-02-18 03:14:09 -0800,Gdansk / Manchester,London
567999609248858112,United,thebavers,neutral,1.0,Muy alta,None,None,Muy alta,0,UNITED HI I AM FLYING DOMESTIC FIRST FROM SEA TO HNL CAN I PAY TO USE THE LOUNGE BEFORE I FLY OR THIS IS JUST FOR INTERNATIONAL THANKS,2015-02-18 02:50:34 -0800,"Alvechurch, Worcestershire, UK",None
567997819560333313,United,tashtb,neutral,1.0,Muy alta,None,None,Muy alta,0,UNITED DO YOU MEAN FORTUNATELY I DONT WANT MY FLIGHT TO BE AFFECTED 😉,2015-02-18 02:43:27 -0800,"London, UK ",None
567987484556013568,United,aircargoweek,neutral,0.6754,Alta,None,None,Muy alta,0,UNITED VOLUMES PROFIT UP  AVIATION AIRCARGO ,2015-02-18 02:02:23 -0800,"Redhill, UK",London
567987284613545984,United,iamtedking,negative,1.0,Muy alta,Can't Tell,0.3516,Baja,0,UNITED WHAT THE I GO INTO THE ALL AIRLINES LOUNGE W MY STAR ALLIANCE CLUB CARD IN BCN ONLY TO BE TOLD STAR ALLIANCE ISNT ACCEPTED,2015-02-18 02:01:36 -0800,None,Eastern Time (US & Canada)
567985715017072640,United,urno12,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,UNITED Y DO U NOT REPLY TO CUSTOMER REFUND FORMS UNITEDAIRLINES,2015-02-18 01:55:21 -0800,bonkers in Yonkers,New Delhi
567985483135000576,United,urno12,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,UNITED LTLTLTLTLT SHODDY CUSTOMER SERVICE OF NO USE WHATSOEVER UNITEDAIRLINE,2015-02-18 01:54:26 -0800,bonkers in Yonkers,New Delhi
567985128422690816,United,urno12,negative,0.6915,Alta,Customer Service Issue,0.6915,Alta,0,UNITED LTLTLTLTLTLT DO NOT REPLY TO EMAILS,2015-02-18 01:53:01 -0800,bonkers in Yonkers,New Delhi
567984939221852160,United,urno12,negative,1.0,Muy alta,Customer Service Issue,0.6688,Alta,0,"UNITED IT HAS NOW BEEN  DAYS SINCE I APPLIED FOR MY COMPENSATION

Y HAVE I HAD NO CORRESPONDENCE",2015-02-18 01:52:16 -0800,bonkers in Yonkers,New Delhi
567982195471736833,United,SouthernYank34,neutral,0.6768,Alta,None,0.0,Muy baja,0,UNITED IT SUCKS NOT HAVING THE MONEY TO BOOK A FLIGHT TO SEE THE LOVE OF MY LIFE  MILES AWAY,2015-02-18 01:41:22 -0800,wishing i was in Vernon,None
567969159927205888,United,MickGriffin,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,UNITED SUBMITTED CUSTOMER CARE FORM JAN  STILL NO RESPONSE A LITTLE LONGER THEN    BUSINESS DAYS,2015-02-18 00:49:34 -0800,Gdansk / Manchester,London
567968123917242369,United,BeTheBeat,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,UNITED  CLEARLY UNITED LIVES IN THE STONE AGE SOME PEOPLE DONT NEED COMPUTERS MAKE YOUR SITE BETTER FOR TABLETS AND PHONES,2015-02-18 00:45:27 -0800,Toronto,Central Time (US & Canada)
