Date;Day;DOW;Holiday;Influenza;Iws;PM10_lag0;PMc_lag0;Ir;NO2_lag0;O3_lag0;CO_lag0;PM25_lag1;PM10_lag1;Is;SO2_lag1;NO2_lag1;O3_lag1;CO_lag1;PM25_lag2;PM10_lag2;PMc_lag2;SO2_lag2;NO2_lag2;O3_lag2;CO_lag2;PM25_lag3;PM10_lag3;PMc_lag3;SO2_lag3;NO2_lag3;O3_lag3;CO_lag3;PM25_lag4;PM10_lag4;PMc_lag4;SO2_lag4;NO2_lag4;O3_lag4;CO_lag4;PM25_lag5;PM10_lag5;PMc_lag5;SO2_lag5;NO2_lag5;O3_lag5;CO_lag5;PM25_lag01;PM10_lag01;PMc_lag01;SO2_lag01;NO2_lag01;O3_lag01;CO_lag01;PM25_lag02;PM10_lag02;PMc_lag02;SO2_lag02;NO2_lag02;O3_lag02;CO_lag02;PM25_lag03;PM10_lag03;PMc_lag03;SO2_lag03;NO2_lag03;O3_lag03;CO_lag03;temp_lag0;temp_lag14;humid_lag0;Totalheart;Hypertension;CHD;Arrhythmia;Heartfailure;Cerebrovascular;Total_cardio;Totalheart_man;Hypertension_man;CHD_man;Other_man;Arrhythmia_man;Heartfailure_man;Cerebrovascular_man;Total_cardio_man;Totalheart_woman;Hypertension_woman;CHD_woman;Other_woman;Arrhythmia_woman;Heartfailure_woman;Cerebrovascular_woman;Total_cardio_woman;Totalheart_age1;Hypertension_age1;CHD_age1;Other_age1;Arrhythmia_age1;Heartfailure_age1;Cerebrovascular_age1;Total_cardio_age1;Totalheart_age2;Hypertension_age2;CHD_age2;Other_age2;Arrhythmia_age2;Heartfailure_age2;Cerebrovascular_age2;Total_cardio_age2;Total_Res;URTI;LRTI;AECOPD;Asthma;Total_res_man;URTI_man;LRTI_man;AECOPD_man;Asthma_man;Total_woman;URTI_woman;LRTI_woman;AECOPD_woman;Asthma_woman;Total_age1;URTI_age1;LRTI_age1;AECOPD_age1;Asthma_age1;Total_age2;URTI_age2;LRTI_age2;AECOPD_age2;Asthma_age2;Total_age3;URTI_age3;LRTI_age3;AECOPD_age3;Asthma_age3;Total_age4;URTI_age4;LRTI_age4;AECOPD_age4;Asthma_age4;all0;all1;URTI0;URTI1;LRTI0;LRTI1;Asthma0;Asthma1;AECOPD0;AECOPD1;xxx
02/05/2013;122;4;0;0;54.71;105.81;55.88;27;53.47;145.25;1;33.65;89.13;58.44;18.12;55.35;124.25;1;31.24;79.93;52.21;15.71;57.35;115.53;1;20.19;78.38;58.33;12.76;40.24;109.24;1;80.75;136.71;55.38;53.47;65.18;169.44;2.24;67.25;125.25;58;44.94;75.94;140.75;1.19;44.18;97.47;57.16;22.56;54.41;134.75;1;39.87;91.62;55.51;20.28;55.39;128.34;1;34.95;88.31;56.22;18.4;51.6;123.57;1;17.78;14.11;37.19;93;44;33;6;8;73;166;39;17;14;0;2;6;42;81;54;27;19;2;4;2;31;85;40;23;11;1;4;1;42;82;53;21;22;1;2;7;31;84;239;129;92;0;3;113;56;51;0;2;126;73;41;0;1;17;9;7;0;1;102;74;20;0;0;61;32;22;0;1;59;14;43;0;1;193;46;123;6;54;38;2;1;;;1
03/05/2013;123;5;0;0;78.35;109.5;42.23;46.24;52.88;154.53;1.06;54.71;105.81;55.88;27;53.47;145.25;1;33.65;89.13;58.44;18.12;55.35;124.25;1;31.24;79.93;52.21;15.71;57.35;115.53;1;20.19;78.38;58.33;12.76;40.24;109.24;1;80.75;136.71;55.38;53.47;65.18;169.44;2.24;66.53;107.66;49.06;36.62;53.18;149.89;1.03;55.57;101.48;52.18;30.45;53.9;141.34;1.02;49.49;96.09;52.19;26.77;54.76;134.89;1.02;16.84;14.89;48.07;87;44;26;8;4;75;162;36;18;12;1;3;2;42;78;51;26;14;4;5;2;33;84;39;22;12;2;3;0;34;73;48;22;14;3;5;4;41;89;196;97;76;0;5;93;43;36;0;4;103;54;40;0;1;6;4;2;0;0;79;62;10;0;2;49;20;20;0;1;62;11;44;0;2;143;53;90;7;36;40;3;2;;;1
04/05/2013;124;6;1;0;83;115.82;32.82;28.76;48;162.94;1.06;78.35;109.5;42.23;46.24;52.88;154.53;1.06;54.71;105.81;55.88;27;53.47;145.25;1;33.65;89.13;58.44;18.12;55.35;124.25;1;31.24;79.93;52.21;15.71;57.35;115.53;1;20.19;78.38;58.33;12.76;40.24;109.24;1;80.68;112.66;37.53;37.5;50.44;158.74;1.06;72.02;110.38;43.64;34;51.45;154.24;1.04;62.43;105.07;47.34;30.03;52.43;146.74;1.03;17.94;15.6;47.59;63;29;12;6;4;58;121;26;11;6;2;5;2;29;55;37;18;6;10;1;2;29;66;28;15;3;4;6;0;28;56;35;14;9;8;0;4;30;65;236;128;90;2;9;117;57;53;1;3;119;71;37;1;6;10;4;5;0;0;95;69;21;0;3;63;41;15;0;4;68;14;49;2;2;182;54;119;9;47;43;8;1;1;1;1
05/05/2013;125;7;1;0;166.53;231.25;66.5;53.94;83.12;222.06;1.94;83;115.82;32.82;28.76;48;162.94;1.06;78.35;109.5;42.23;46.24;52.88;154.53;1.06;54.71;105.81;55.88;27;53.47;145.25;1;33.65;89.13;58.44;18.12;55.35;124.25;1;31.24;79.93;52.21;15.71;57.35;115.53;1;124.77;173.54;49.66;41.35;65.56;192.5;1.5;109.29;152.19;47.18;42.98;61.33;179.84;1.35;95.65;140.6;49.36;38.99;59.37;171.2;1.27;19.87;16.24;53.08;62;21;12;12;7;67;129;20;5;7;3;2;3;35;55;42;16;5;7;10;4;32;74;28;9;4;8;7;0;28;56;34;12;8;2;5;7;39;73;234;151;71;1;4;108;70;34;1;1;126;81;37;0;3;11;8;3;0;0;113;93;17;0;1;55;36;13;0;2;55;14;38;1;1;190;44;142;9;39;32;3;1;;1;1
06/05/2013;126;1;0;0;257;198.87;60;43.18;73.82;237.59;2;166.53;231.25;66.5;53.94;83.12;222.06;1.94;83;115.82;32.82;28.76;48;162.94;1.06;78.35;109.5;42.23;46.24;52.88;154.53;1.06;54.71;105.81;55.88;27;53.47;145.25;1;33.65;89.13;58.44;18.12;55.35;124.25;1;211.77;215.06;63.25;48.56;78.47;229.83;1.97;168.84;181.98;53.11;41.96;68.31;207.53;1.67;146.22;163.86;50.39;43.03;64.46;194.28;1.52;22.49;17;53.52;76;32;31;5;5;77;153;37;13;18;1;2;3;42;79;39;19;13;2;3;2;35;74;31;12;13;1;3;2;34;65;45;20;18;2;2;3;43;88;217;118;82;3;4;98;55;36;2;2;119;63;46;1;2;13;9;4;0;0;86;59;20;0;0;50;32;13;0;4;68;18;45;3;0;162;55;106;12;44;38;4;;;3;1
07/05/2013;127;2;0;0;191.29;251.71;81.54;44.82;76.59;237.59;2;257;198.87;60;43.18;73.82;237.59;2;166.53;231.25;66.5;53.94;83.12;222.06;1.94;83;115.82;32.82;28.76;48;162.94;1.06;78.35;109.5;42.23;46.24;52.88;154.53;1.06;54.71;105.81;55.88;27;53.47;145.25;1;224.15;225.29;70.77;44;75.21;237.59;2;204.94;227.28;69.35;47.31;77.84;232.41;1.98;174.46;199.41;60.22;42.68;70.38;215.05;1.75;22.77;17.8;47.15;84;24;41;8;5;56;140;42;9;22;4;3;4;40;82;42;15;19;2;5;1;16;58;38;11;17;4;3;3;21;59;46;13;24;2;5;2;35;81;198;95;82;4;7;89;48;32;2;2;109;47;50;2;5;17;12;5;0;0;73;47;22;0;2;52;23;18;1;4;56;13;37;3;1;149;49;86;9;48;34;6;1;1;3;1
08/05/2013;128;3;0;0;185.35;207.92;48.64;64.5;80.59;230.82;2;191.29;251.71;81.54;44.82;76.59;237.59;2;257;198.87;60;43.18;73.82;237.59;2;166.53;231.25;66.5;53.94;83.12;222.06;1.94;83;115.82;32.82;28.76;48;162.94;1.06;78.35;109.5;42.23;46.24;52.88;154.53;1.06;188.32;229.82;65.09;54.66;78.59;234.21;2;211.21;219.5;63.39;50.83;77;235.33;2;200.04;222.44;64.17;51.61;78.53;232.02;1.99;20.34;18.27;53.26;85;34;29;9;6;63;148;36;13;14;2;6;1;35;71;49;21;15;5;3;5;28;77;32;9;11;5;4;3;31;63;53;25;18;2;5;3;32;85;194;98;73;4;5;88;42;31;3;4;106;56;42;1;1;6;4;2;0;0;86;63;18;0;1;44;25;10;1;2;58;6;43;3;2;139;55;92;6;33;40;3;2;1;3;1
09/05/2013;129;4;0;0;67.19;143.31;75.27;40.94;69;138.76;1.53;185.35;207.92;48.64;64.5;80.59;230.82;2;191.29;251.71;81.54;44.82;76.59;237.59;2;257;198.87;60;43.18;73.82;237.59;2;166.53;231.25;66.5;53.94;83.12;222.06;1.94;83;115.82;32.82;28.76;48;162.94;1.06;126.27;175.62;61.96;52.72;74.8;184.79;1.77;147.94;200.98;68.48;50.09;75.39;202.39;1.84;175.21;200.45;66.36;48.36;75;211.19;1.88;17.11;18.44;64.86;70;19;26;8;5;96;166;31;10;14;4;1;2;50;81;39;9;12;8;7;3;46;85;21;8;6;2;3;2;46;67;49;11;20;10;5;3;50;99;176;86;80;1;4;83;39;39;1;1;93;47;41;0;3;10;7;3;0;0;61;46;14;0;0;50;25;20;0;3;55;8;43;1;1;129;47;80;6;43;37;3;1;;1;1
10/05/2013;130;5;0;0;68.63;138.47;69.47;43.69;74;141.76;1.29;67.19;143.31;75.27;40.94;69;138.76;1.53;185.35;207.92;48.64;64.5;80.59;230.82;2;191.29;251.71;81.54;44.82;76.59;237.59;2;257;198.87;60;43.18;73.82;237.59;2;166.53;231.25;66.5;53.94;83.12;222.06;1.94;67.91;140.89;72.37;42.32;71.5;140.26;1.41;107.06;163.23;64.46;49.71;74.53;170.45;1.61;128.12;185.35;68.73;48.49;75.05;187.23;1.71;19.81;18.75;42.73;75;33;20;7;4;78;153;32;16;9;3;1;3;48;80;43;17;11;8;6;1;30;73;31;18;5;6;2;0;35;66;44;15;15;5;5;4;43;87;181;95;70;2;4;91;45;38;0;3;90;50;32;2;1;12;3;9;0;0;69;55;9;0;0;49;28;16;0;1;51;9;36;2;3;136;45;90;5;36;34;1;3;;2;1
11/05/2013;131;6;1;0;73.88;143.88;70;30;67.06;142.35;1.35;68.63;138.47;69.47;43.69;74;141.76;1.29;67.19;143.31;75.27;40.94;69;138.76;1.53;185.35;207.92;48.64;64.5;80.59;230.82;2;191.29;251.71;81.54;44.82;76.59;237.59;2;257;198.87;60;43.18;73.82;237.59;2;71.26;141.18;69.74;36.85;70.53;142.06;1.32;69.9;141.89;71.58;38.21;70.02;140.96;1.39;98.76;158.4;65.85;44.78;72.66;163.42;1.54;22.86;19.13;26.79;73;30;15;10;6;73;146;39;15;10;4;7;3;41;80;34;15;5;8;3;3;32;66;38;19;5;9;4;1;32;70;35;11;10;3;6;5;41;76;240;139;87;1;5;118;54;56;0;4;121;84;31;1;1;21;12;8;0;0;89;73;13;0;0;71;40;26;0;2;59;14;40;1;3;196;44;131;8;55;32;3;2;;1;1
12/05/2013;132;7;1;0;69.94;143.31;72.2;42.31;75.06;146.12;1.47;73.88;143.88;70;30;67.06;142.35;1.35;68.63;138.47;69.47;43.69;74;141.76;1.29;67.19;143.31;75.27;40.94;69;138.76;1.53;185.35;207.92;48.64;64.5;80.59;230.82;2;191.29;251.71;81.54;44.82;76.59;237.59;2;71.91;143.6;71.1;36.16;71.06;144.24;1.41;70.82;141.89;70.56;38.67;72.04;143.41;1.37;69.91;142.24;71.74;39.24;71.28;142.25;1.41;21.7;19.63;19.86;36;12;13;5;0;44;80;15;6;5;3;1;0;21;36;21;6;8;3;4;0;23;44;13;3;6;2;2;0;19;32;23;9;7;4;3;0;25;48;213;115;82;2;3;108;60;40;0;3;105;55;42;2;0;18;13;5;0;0;96;64;22;0;1;55;31;21;1;1;44;7;34;1;1;177;36;110;5;53;29;2;1;1;1;1
13/05/2013;133;1;0;0;70.25;142.27;71.67;48.25;78.31;143;1.24;69.94;143.31;72.2;42.31;75.06;146.12;1.47;73.88;143.88;70;30;67.06;142.35;1.35;68.63;138.47;69.47;43.69;74;141.76;1.29;67.19;143.31;75.27;40.94;69;138.76;1.53;185.35;207.92;48.64;64.5;80.59;230.82;2;70.1;142.79;71.94;45.28;76.69;144.56;1.36;71.36;143.15;71.29;40.19;73.48;143.82;1.35;70.68;141.98;70.84;41.06;73.61;143.31;1.34;21.44;19.85;35.16;80;37;26;3;6;86;166;35;17;11;2;1;4;46;81;45;20;15;6;2;2;40;85;25;10;8;4;2;1;38;63;55;27;18;4;1;5;48;103;192;112;66;3;2;101;58;34;2;1;91;54;32;1;1;17;13;4;0;0;90;65;20;0;1;44;25;14;1;0;41;9;28;2;1;158;34;107;5;41;25;1;1;1;2;1
14/05/2013;134;2;0;0;75.53;163.47;87.94;30.38;67.24;147.71;1.82;70.25;142.27;71.67;48.25;78.31;143;1.24;69.94;143.31;72.2;42.31;75.06;146.12;1.47;73.88;143.88;70;30;67.06;142.35;1.35;68.63;138.47;69.47;43.69;74;141.76;1.29;67.19;143.31;75.27;40.94;69;138.76;1.53;72.89;152.87;79.81;39.32;72.78;145.36;1.53;71.91;149.68;77.27;40.31;73.54;145.61;1.51;72.4;148.23;75.45;37.74;71.92;144.8;1.47;22.15;20.02;33.39;62;24;21;4;4;74;136;27;10;9;3;2;3;38;65;35;14;12;6;2;1;36;71;23;8;5;6;2;2;46;69;39;16;16;3;2;2;28;67;163;84;66;1;1;78;34;36;1;0;85;50;30;0;1;16;12;3;0;0;73;53;14;0;0;36;18;15;0;1;38;1;34;1;0;130;33;83;1;36;30;1;;;1;1
15/05/2013;135;3;0;0;66.12;146.65;80.53;40.94;73.82;305.35;1.82;75.53;163.47;87.94;30.38;67.24;147.71;1.82;70.25;142.27;71.67;48.25;78.31;143;1.24;69.94;143.31;72.2;42.31;75.06;146.12;1.47;73.88;143.88;70;30;67.06;142.35;1.35;68.63;138.47;69.47;43.69;74;141.76;1.29;70.83;155.06;84.24;35.66;70.53;226.53;1.82;70.63;150.8;80.05;39.86;73.12;198.69;1.63;70.46;148.93;78.09;40.47;73.61;185.55;1.59;21.1;20.32;36.96;80;38;26;3;6;107;187;37;13;17;4;2;1;66;103;43;25;9;3;1;5;41;84;23;11;6;5;1;0;55;78;57;27;20;2;2;6;52;109;177;87;70;5;3;83;33;36;3;2;94;54;34;2;1;11;6;3;0;0;72;53;16;0;0;42;19;16;1;2;52;9;35;4;1;134;43;83;4;39;31;2;1;1;4;1
16/05/2013;136;4;0;0;60.41;126.71;66.29;32.56;63.12;187.71;1.82;66.12;146.65;80.53;40.94;73.82;305.35;1.82;75.53;163.47;87.94;30.38;67.24;147.71;1.82;70.25;142.27;71.67;48.25;78.31;143;1.24;69.94;143.31;72.2;42.31;75.06;146.12;1.47;73.88;143.88;70;30;67.06;142.35;1.35;63.27;136.68;73.41;36.75;68.47;246.53;1.82;67.35;145.61;78.25;34.63;68.06;213.59;1.82;68.08;144.78;76.61;38.03;70.62;195.94;1.68;20.42;20.51;49.16;69;37;16;4;4;81;150;34;17;9;4;2;2;44;78;35;20;7;4;2;2;37;72;30;20;6;3;1;0;40;70;39;17;10;5;3;4;41;80;190;93;84;1;3;90;41;38;1;2;100;52;46;0;1;10;6;3;0;1;70;50;16;0;0;51;25;23;0;0;58;11;42;1;2;141;49;85;8;48;36;1;2;;1;1
17/05/2013;137;5;0;0;75;115.21;43.36;27.69;54.82;174.18;1.88;60.41;126.71;66.29;32.56;63.12;187.71;1.82;66.12;146.65;80.53;40.94;73.82;305.35;1.82;75.53;163.47;87.94;30.38;67.24;147.71;1.82;70.25;142.27;71.67;48.25;78.31;143;1.24;69.94;143.31;72.2;42.31;75.06;146.12;1.47;67.71;120.96;54.83;30.13;58.97;180.95;1.85;67.18;129.52;63.39;33.73;63.92;222.41;1.84;69.27;138.01;69.53;32.89;64.75;203.74;1.84;20.18;20.74;56.75;67;27;27;6;1;85;152;27;12;7;2;5;1;49;76;40;15;20;4;1;0;36;76;34;11;15;4;4;0;48;82;33;16;12;2;2;1;37;70;191;112;67;1;6;77;47;27;0;1;114;65;40;1;5;12;11;1;0;0;79;65;10;0;1;46;24;16;1;4;54;12;40;0;1;151;40;109;3;32;35;5;1;1;;1
18/05/2013;138;6;1;0;91.56;105.14;17.31;23.63;43.77;186.36;1.62;75;115.21;43.36;27.69;54.82;174.18;1.88;60.41;126.71;66.29;32.56;63.12;187.71;1.82;66.12;146.65;80.53;40.94;73.82;305.35;1.82;75.53;163.47;87.94;30.38;67.24;147.71;1.82;70.25;142.27;71.67;48.25;78.31;143;1.24;83.28;110.18;30.34;25.66;49.3;180.27;1.75;75.66;115.69;42.32;27.96;53.9;182.75;1.77;73.27;123.43;51.87;31.21;58.88;213.4;1.79;20.07;20.9;65.76;67;35;16;3;3;42;109;27;11;8;5;1;2;22;49;40;24;8;5;2;1;20;60;28;17;5;6;0;0;23;51;39;18;11;4;3;3;19;58;203;118;73;2;3;101;56;36;1;3;102;62;37;1;0;12;8;4;0;0;78;64;11;0;0;59;37;16;0;3;54;9;42;2;0;157;46;110;8;38;35;3;;;2;1
19/05/2013;139;7;1;0;63.18;112.82;53.44;12.13;35.88;93.53;1.12;91.56;105.14;17.31;23.63;43.77;186.36;1.62;75;115.21;43.36;27.69;54.82;174.18;1.88;60.41;126.71;66.29;32.56;63.12;187.71;1.82;66.12;146.65;80.53;40.94;73.82;305.35;1.82;75.53;163.47;87.94;30.38;67.24;147.71;1.82;77.37;108.98;35.38;17.88;39.83;139.95;1.37;76.58;111.06;38.04;21.15;44.82;151.36;1.54;72.54;114.97;45.1;24;49.4;160.45;1.61;19.66;20.89;47.21;67;27;13;11;7;48;115;23;5;7;2;4;5;23;46;44;22;6;7;7;2;25;69;28;14;4;3;5;2;20;48;39;13;9;6;6;5;28;67;182;89;73;1;5;85;37;38;1;2;97;52;35;0;3;16;13;3;0;0;83;55;20;0;2;41;13;19;0;1;42;8;31;1;2;147;35;85;4;45;28;3;2;;1;1
20/05/2013;140;1;0;0;54.06;166.69;110.94;9.44;46.06;86.47;1.12;63.18;112.82;53.44;12.13;35.88;93.53;1.12;91.56;105.14;17.31;23.63;43.77;186.36;1.62;75;115.21;43.36;27.69;54.82;174.18;1.88;60.41;126.71;66.29;32.56;63.12;187.71;1.82;66.12;146.65;80.53;40.94;73.82;305.35;1.82;58.62;139.76;82.19;10.79;40.97;90;1.12;69.6;128.22;60.56;15.07;41.9;122.12;1.29;70.95;124.97;56.26;18.22;45.13;135.14;1.44;20.26;20.73;25.06;74;34;19;11;3;81;155;36;16;9;5;5;1;43;79;38;18;10;2;6;2;38;76;36;21;7;2;5;1;35;71;38;13;12;5;6;2;46;84;188;97;77;3;1;85;45;34;0;1;103;52;43;3;0;8;4;4;0;0;80;61;16;0;0;51;26;19;0;1;49;6;38;3;0;142;46;92;5;41;36;1;;;3;1
21/05/2013;141;2;0;0;82.38;199.41;116.63;35.82;67.59;183.29;1.06;54.06;166.69;110.94;9.44;46.06;86.47;1.12;63.18;112.82;53.44;12.13;35.88;93.53;1.12;91.56;105.14;17.31;23.63;43.77;186.36;1.62;75;115.21;43.36;27.69;54.82;174.18;1.88;60.41;126.71;66.29;32.56;63.12;187.71;1.82;68.22;183.05;113.79;22.63;56.83;134.88;1.09;66.54;159.64;93.67;19.13;49.84;121.1;1.1;72.8;146.02;74.58;20.26;48.33;137.41;1.23;22.72;20.73;41.65;70;29;32;4;1;71;141;29;11;14;1;2;1;39;68;41;18;18;3;2;0;32;73;30;15;10;2;3;0;38;68;40;14;22;2;1;1;33;73;164;91;58;1;2;70;38;28;0;0;94;53;30;1;2;13;7;5;0;0;68;56;8;0;0;40;21;13;1;1;43;7;32;0;1;125;39;85;6;27;31;1;1;1;;1
22/05/2013;142;3;0;0;101.75;181.27;80.4;45;86.31;192;2.06;82.38;199.41;116.63;35.82;67.59;183.29;1.06;54.06;166.69;110.94;9.44;46.06;86.47;1.12;63.18;112.82;53.44;12.13;35.88;93.53;1.12;91.56;105.14;17.31;23.63;43.77;186.36;1.62;75;115.21;43.36;27.69;54.82;174.18;1.88;92.07;190.34;98.52;40.41;76.95;187.65;1.56;79.4;182.46;102.66;30.09;66.65;153.92;1.41;75.34;165.05;90.35;25.6;58.96;138.82;1.34;22.94;20.91;39.01;68;28;17;8;5;73;141;28;11;8;3;2;4;45;73;40;17;9;7;6;1;28;68;28;11;6;7;2;2;32;60;40;17;11;3;6;3;41;81;168;101;55;0;3;75;41;29;0;1;93;60;26;0;2;13;11;2;0;0;76;61;10;0;1;33;17;12;0;1;46;12;31;0;1;130;38;93;8;28;27;2;1;;;1
23/05/2013;143;4;0;0;113.18;198;90.36;37.47;101.24;212.41;2.35;101.75;181.27;80.4;45;86.31;192;2.06;82.38;199.41;116.63;35.82;67.59;183.29;1.06;54.06;166.69;110.94;9.44;46.06;86.47;1.12;63.18;112.82;53.44;12.13;35.88;93.53;1.12;91.56;105.14;17.31;23.63;43.77;186.36;1.62;107.47;189.64;85.38;41.24;93.78;202.21;2.21;99.1;192.89;95.8;39.43;85.05;195.9;1.82;87.84;186.34;99.58;31.93;75.3;168.54;1.65;22.65;21.31;45.47;83;34;25;9;3;71;154;39;14;15;7;1;2;38;77;44;20;10;5;8;1;33;77;35;12;11;6;6;0;34;69;48;22;14;6;3;3;37;85;197;106;75;0;5;87;48;31;0;2;110;58;44;0;3;15;6;9;0;0;80;57;15;0;2;61;39;17;0;2;41;4;34;0;1;161;36;104;2;43;32;5;;;;1
24/05/2013;144;5;0;0;54.53;56.4;16.2;18.24;62.82;143;1.53;113.18;198;90.36;37.47;101.24;212.41;2.35;101.75;181.27;80.4;45;86.31;192;2.06;82.38;199.41;116.63;35.82;67.59;183.29;1.06;54.06;166.69;110.94;9.44;46.06;86.47;1.12;63.18;112.82;53.44;12.13;35.88;93.53;1.12;83.86;127.2;53.28;27.86;82.03;177.71;1.94;89.82;145.22;62.32;33.57;83.46;182.47;1.98;87.96;158.77;75.9;34.13;79.49;182.68;1.75;22.51;21.5;56.96;57;26;17;6;1;64;121;27;11;10;2;4;0;39;66;30;15;7;5;2;1;25;55;31;17;6;5;3;0;34;65;26;9;11;2;3;1;30;56;174;105;58;4;1;82;51;28;1;0;92;54;30;3;1;10;4;6;0;0;72;58;11;0;1;48;29;14;1;0;44;14;27;3;0;136;38;94;11;33;25;1;;2;2;1
25/05/2013;145;6;1;0;56.71;139.07;88.93;25.06;65.71;215.38;1.53;54.53;56.4;16.2;18.24;62.82;143;1.53;113.18;198;90.36;37.47;101.24;212.41;2.35;101.75;181.27;80.4;45;86.31;192;2.06;82.38;199.41;116.63;35.82;67.59;183.29;1.06;54.06;166.69;110.94;9.44;46.06;86.47;1.12;55.62;97.74;52.57;21.65;64.27;179.19;1.53;74.81;131.16;65.16;26.92;76.59;190.26;1.8;81.54;143.69;68.97;31.44;79.02;190.7;1.87;23.15;21.52;54.29;46;20;10;4;5;49;95;21;11;4;2;1;3;33;54;25;9;6;5;3;2;16;41;25;13;5;4;2;1;25;50;21;7;5;3;2;4;24;45;198;107;78;1;6;90;42;41;1;3;108;65;37;0;3;17;10;7;0;0;82;55;21;0;3;53;32;17;1;2;46;10;33;0;1;159;39;100;7;49;29;5;1;1;;1
26/05/2013;146;7;1;0;104.24;101.14;45;32.47;62.76;145.88;2.06;56.71;139.07;88.93;25.06;65.71;215.38;1.53;54.53;56.4;16.2;18.24;62.82;143;1.53;113.18;198;90.36;37.47;101.24;212.41;2.35;101.75;181.27;80.4;45;86.31;192;2.06;82.38;199.41;116.63;35.82;67.59;183.29;1.06;80.48;120.11;66.97;28.77;64.24;180.63;1.8;71.83;98.87;50.04;25.26;63.76;168.09;1.71;82.17;123.65;60.12;28.31;73.13;179.17;1.87;20.83;21.45;73.88;64;32;17;6;0;46;110;27;14;7;4;2;0;26;53;37;18;10;5;4;0;20;57;30;18;4;7;1;0;19;49;34;14;13;2;5;0;27;61;193;110;67;1;6;108;54;43;1;4;85;56;24;0;2;17;12;5;0;0;75;55;15;0;2;46;31;10;0;2;55;12;37;1;2;152;41;104;6;36;31;5;1;;1;1
27/05/2013;147;1;0;0;63.06;137.07;73.57;8.12;47.29;73.63;1.5;104.24;101.14;45;32.47;62.76;145.88;2.06;56.71;139.07;88.93;25.06;65.71;215.38;1.53;54.53;56.4;16.2;18.24;62.82;143;1.53;113.18;198;90.36;37.47;101.24;212.41;2.35;101.75;181.27;80.4;45;86.31;192;2.06;83.65;119.11;59.29;20.3;55.03;109.76;1.78;74.67;125.76;69.17;21.88;58.59;144.96;1.7;69.64;108.42;55.93;20.97;59.65;144.47;1.66;19.26;21.3;75.49;70;26;27;5;4;80;150;29;11;11;4;2;1;48;77;41;15;16;4;3;3;32;73;29;13;7;5;4;0;41;70;41;13;20;3;1;4;39;80;183;88;82;0;4;82;38;40;0;1;101;50;42;0;3;12;6;5;0;1;80;59;16;0;1;41;16;20;0;0;50;7;41;0;2;141;42;83;5;46;36;3;1;;;1
28/05/2013;148;2;0;0;93.06;168.75;86.5;10.67;49.23;194.86;1.86;63.06;137.07;73.57;8.12;47.29;73.63;1.5;104.24;101.14;45;32.47;62.76;145.88;2.06;56.71;139.07;88.93;25.06;65.71;215.38;1.53;54.53;56.4;16.2;18.24;62.82;143;1.53;113.18;198;90.36;37.47;101.24;212.41;2.35;78.06;152.91;80.04;9.4;48.26;134.25;1.68;86.79;135.65;68.36;17.09;53.09;138.12;1.81;79.27;136.51;73.5;19.08;56.25;157.44;1.74;19.66;21.12;73.59;84;37;21;6;5;66;150;40;15;9;12;2;2;38;78;44;22;12;3;4;3;28;72;41;17;13;7;3;1;31;72;43;20;8;8;3;4;35;78;148;70;61;1;3;80;39;33;0;1;68;31;28;1;2;8;4;4;0;0;57;42;10;0;1;37;20;11;0;1;45;3;36;1;1;114;34;68;2;32;29;2;1;1;;1
29/05/2013;149;3;0;0;21.86;101.29;76.07;5.59;31;108.29;1;93.06;168.75;86.5;10.67;49.23;194.86;1.86;63.06;137.07;73.57;8.12;47.29;73.63;1.5;104.24;101.14;45;32.47;62.76;145.88;2.06;56.71;139.07;88.93;25.06;65.71;215.38;1.53;54.53;56.4;16.2;18.24;62.82;143;1.53;57.46;135.02;81.29;8.13;40.12;151.58;1.43;59.33;135.7;78.71;8.13;42.51;125.59;1.45;70.56;127.06;70.29;14.21;47.57;130.67;1.61;22.4;21.22;32.82;75;34;16;7;5;66;141;33;16;8;7;0;2;38;71;42;18;8;6;7;3;28;70;32;14;6;6;5;1;25;57;43;20;10;7;2;4;41;84;177;97;63;2;6;71;40;26;1;3;106;57;37;1;3;15;9;6;0;0;69;55;10;0;0;46;28;13;0;3;47;5;34;2;3;142;35;93;4;35;28;4;2;1;1;1
30/05/2013;150;4;0;0;56.41;129.76;73.35;19.41;75.18;181.65;1;21.86;101.29;76.07;5.59;31;108.29;1;93.06;168.75;86.5;10.67;49.23;194.86;1.86;63.06;137.07;73.57;8.12;47.29;73.63;1.5;104.24;101.14;45;32.47;62.76;145.88;2.06;56.71;139.07;88.93;25.06;65.71;215.38;1.53;39.14;115.53;74.71;12.5;53.09;144.97;1;57.11;133.27;78.64;11.89;51.8;161.6;1.29;58.6;134.22;77.37;10.95;50.68;139.61;1.34;24.59;21.52;30.98;85;35;24;10;3;63;148;37;12;13;7;5;0;37;74;48;23;11;6;5;3;26;74;30;11;6;6;7;0;26;56;55;24;18;7;3;3;37;92;156;87;56;1;3;78;47;27;0;1;78;40;29;1;2;14;9;5;0;0;57;41;10;0;2;43;27;11;0;1;42;10;30;1;0;123;33;82;5;30;26;3;;;1;1
